,c,h,res_frac,t_10
433,0.010969857978923837,4.605922041145107e-09,1.0,1.8416666666666666
434,0.010969857978923837,4.82410870416537e-09,1.0,1.8416666666666666
435,0.010969857978923837,5.052631065335681e-09,1.0,1.8416666666666666
436,0.010969857978923837,5.291978735958443e-09,1.0,1.8416666666666666
437,0.010969857978923837,5.542664520663108e-09,1.0,1.8416666666666666
438,0.010969857978923837,5.8052255160949e-09,1.0,1.8416666666666666
439,0.010969857978923837,6.080224261649425e-09,1.0,1.8416666666666666
440,0.010969857978923837,6.368249944718587e-09,1.0,1.8416666666666666
441,0.010969857978923837,6.669919663030123e-09,1.0,1.8416666666666666
442,0.010969857978923837,6.9858797467852504e-09,1.0,1.8416666666666666
443,0.010969857978923837,7.316807143427197e-09,1.0,1.8375
444,0.010969857978923837,7.66341086800746e-09,1.0,1.8375
445,0.010969857978923837,8.026433522257176e-09,1.0,1.8375
446,0.010969857978923837,8.406652885618327e-09,1.0,1.8375
447,0.010969857978923837,8.804883581643467e-09,1.0,1.8375
448,0.010969857978923837,9.22197882333433e-09,1.0,1.8375
449,0.010969857978923837,9.658832241158706e-09,1.0,1.8375
450,0.010969857978923837,1.0116379797662073e-08,1.0,1.8375
451,0.010969857978923837,1.0595601792776162e-08,1.0,1.8375
452,0.010969857978923837,1.1097524964120724e-08,1.0,1.8375
453,0.010969857978923837,1.1623224686798526e-08,1.0,1.8375
454,0.010969857978923837,1.2173827277396616e-08,1.0,1.8375
455,0.010969857978923837,1.2750512407130138e-08,1.0,1.8375
456,0.010969857978923837,1.3354515629298991e-08,1.0,1.8375
457,0.010969857978923837,1.3987131026472389e-08,1.0,1.8375
458,0.010969857978923837,1.464971398307286e-08,1.0,1.8375
459,0.010969857978923837,1.534368408930013e-08,1.0,1.8375
460,0.010969857978923837,1.6070528182616396e-08,1.0,1.8375
461,0.010969857978923837,1.683180353330957e-08,1.0,1.8375
462,0.010969857978923837,1.7629141180959484e-08,1.0,1.8375
463,0.010969857978923837,1.846424942895544e-08,1.0,1.8375
464,0.010969857978923837,1.9338917504552316e-08,1.0,1.8375
465,0.010969857978923837,2.025501939230668e-08,1.0,1.8333333333333333
466,0.010969857978923837,2.1214517849106302e-08,1.0,1.8333333333333333
467,0.010969857978923837,2.2219468609395242e-08,1.0,1.8333333333333333
468,0.010969857978923837,2.327202478960409e-08,1.0,1.8333333333333333
469,0.010969857978923837,2.437444150122221e-08,1.0,1.8333333333333333
470,0.010969857978923837,2.5529080682395182e-08,1.0,1.8333333333333333
471,0.010969857978923837,2.673841615839947e-08,1.0,1.8333333333333333
472,0.010969857978923837,2.8005038941836313e-08,1.0,1.8333333333333333
473,0.010969857978923837,2.9331662783900444e-08,1.0,1.8333333333333333
474,0.010969857978923837,3.072112998861758e-08,1.0,1.8333333333333333
475,0.010969857978923837,3.217641750250738e-08,1.0,1.8291666666666666
476,0.010969857978923837,3.3700643292719294e-08,1.0,1.8291666666666666
477,0.010969857978923837,3.529707302730651e-08,1.0,1.8291666666666666
478,0.010969857978923837,3.696912707195029e-08,1.0,1.8291666666666666
479,0.010969857978923837,3.872038781812556e-08,1.0,1.8291666666666666
480,0.010969857978923837,4.0554607358408305e-08,1.0,1.8291666666666666
481,0.010969857978923837,4.2475715525369e-08,1.0,1.825
482,0.010969857978923837,4.448782831127586e-08,1.0,1.825
483,0.010969857978923837,4.659525668664683e-08,1.0,1.825
484,0.010969857978923837,4.880251583654432e-08,1.0,1.825
485,0.010969857978923837,5.1114334834401685e-08,1.0,1.8208333333333333
486,0.010969857978923837,5.353566677410725e-08,1.0,1.8208333333333333
487,0.010969857978923837,5.6071699382054595e-08,1.0,1.8208333333333333
488,0.010969857978923837,5.8727866131894834e-08,1.0,1.8166666666666667
489,0.010969857978923837,6.150985788580502e-08,1.0,1.8166666666666667
490,0.010969857978923837,6.442363508721375e-08,1.0,1.8166666666666667
491,0.010969857978923837,6.747544053110695e-08,1.0,1.8125
492,0.010969857978923837,7.067181273927493e-08,1.0,1.8125
493,0.010969857978923837,7.401959996915646e-08,1.0,1.8083333333333333
494,0.010969857978923837,7.752597488629462e-08,1.0,1.8083333333333333
495,0.010969857978923837,8.119844993184015e-08,1.0,1.8041666666666667
496,0.010969857978923837,8.504489341802679e-08,1.0,1.8
497,0.010969857978923837,8.907354638610442e-08,1.0,1.7958333333333334
498,0.010969857978923837,9.329304026284688e-08,1.0,1.7916666666666667
499,0.010969857978923837,9.771241535346499e-08,1.0,1.7874999999999999
500,0.010969857978923837,1.0234114021054531e-07,1.0,1.7833333333333332
501,0.010969857978923837,1.0718913192051278e-07,1.0,1.775
502,0.010969857978923837,1.1226677735108137e-07,1.0,1.7666666666666666
503,0.010969857978923837,1.1758495540521572e-07,1.0,1.7541666666666667
504,0.010969857978923837,1.2315506032928263e-07,1.0,1.7416666666666667
505,0.010969857978923837,1.2898902612533084e-07,1.0,1.7249999999999999
506,0.010969857978923837,1.3509935211980266e-07,1.0,1.7041666666666666
507,0.010969857978923837,1.4149912974345763e-07,1.0,1.675
508,0.010969857978923837,1.4820207057988588e-07,1.0,1.6416666666666666
509,0.010969857978923837,1.5522253574270482e-07,1.0,1.6
510,0.010969857978923837,1.6257556664437955e-07,1.0,1.55
511,0.010969857978923837,1.7027691722259e-07,1.0,1.4916666666666667
512,0.010969857978923837,1.7834308769319098e-07,1.0,1.425
513,0.010969857978923837,1.867913599020783e-07,1.0,1.3625
514,0.010969857978923837,1.9563983435170653e-07,1.0,1.2958333333333334
515,0.010969857978923837,2.0490746898158485e-07,1.0,1.2333333333333334
516,0.010969857978923837,2.146141197858404e-07,1.0,1.1708333333333334
517,0.010969857978923837,2.2478058335487258e-07,1.0,1.1083333333333334
518,0.010969857978923837,2.3542864143224184e-07,1.0,1.0458333333333334
519,0.010969857978923837,2.465811075822604e-07,1.0,0.9874999999999999
520,0.010969857978923837,2.582618760682678e-07,1.0,0.9458333333333333
521,0.010969857978923837,2.704959730463135e-07,1.0,0.9083333333333333
522,0.010969857978923837,2.8330961018393244e-07,1.0,0.8708333333333333
523,0.010969857978923837,2.96730240818887e-07,1.0,0.8333333333333334
524,0.010969857978923837,3.1078661877820147e-07,1.0,0.8
525,0.010969857978923837,3.2550885998350605e-07,1.0,0.7666666666666666
526,0.010969857978923837,3.409285069746812e-07,1.0,0.7375
527,0.010969857978923837,3.570785964900463e-07,1.0,0.7041666666666666
528,0.010969857978923837,3.7399373024787986e-07,1.0,0.675
529,0.010969857978923837,3.917101490809261e-07,1.0,0.65
530,0.010969857978923837,4.1026581058271957e-07,1.0,0.6208333333333333
531,0.010969857978923837,4.29700470432084e-07,1.0,0.5958333333333333
532,0.010969857978923837,4.500557675700499e-07,1.0,0.5708333333333333
533,0.010969857978923837,4.7137531341167254e-07,1.0,0.55
534,0.010969857978923837,4.937047852839005e-07,1.0,0.525
535,0.010969857978923837,5.170920242896761e-07,1.0,0.5041666666666667
536,0.010969857978923837,5.415871378079472e-07,1.0,0.48333333333333334
537,0.010969857978923837,5.672426068491979e-07,1.0,0.46249999999999997
538,0.010969857978923837,5.941133984965035e-07,1.0,0.44166666666666665
539,0.010969857978923837,6.222570836730233e-07,1.0,0.425
540,0.010969857978923837,6.517339604882428e-07,1.0,0.4083333333333333
541,0.010969857978923837,6.826071834272388e-07,1.0,0.39166666666666666
542,0.010969857978923837,7.149428986597579e-07,1.0,0.375
543,0.010969857978923837,7.488103857590024e-07,1.0,0.35833333333333334
544,0.010969857978923837,7.842822061337683e-07,1.0,0.3458333333333333
545,0.010969857978923837,8.214343584919432e-07,1.0,0.32916666666666666
546,0.010969857978923837,8.603464416684503e-07,1.0,0.31666666666666665
547,0.010969857978923837,9.011018251665021e-07,1.0,0.30416666666666664
548,0.010969857978923837,9.437878277775383e-07,1.0,0.2916666666666667
549,0.010969857978923837,9.884959046625588e-07,1.0,0.2791666666666667
550,0.010969857978923837,1.035321843295663e-06,1.0,0.26666666666666666
551,0.010969857978923837,1.0843659686896112e-06,1.0,0.25416666666666665
552,0.010969857978923837,1.1357333583431054e-06,1.0,0.24583333333333332
553,0.010969857978923837,1.1895340673703199e-06,1.0,0.2375
554,0.010969857978923837,1.2458833642950085e-06,1.0,0.225
555,0.010969857978923837,1.3049019780144031e-06,1.0,0.21666666666666667
556,0.010969857978923837,1.3667163564620076e-06,1.0,0.20833333333333334
557,0.010969857978923837,1.4314589375234788e-06,1.0,0.2
558,0.010969857978923837,1.499268432786046e-06,1.0,0.19166666666666665
559,0.010969857978923837,1.570290124729378e-06,1.0,0.18333333333333332
560,0.010969857978923837,1.6446761779946648e-06,1.0,0.175
561,0.010969857978923837,1.7225859653987878e-06,1.0,0.16666666666666666
562,0.010969857978923837,1.8041864093920722e-06,1.0,0.1625
563,0.010969857978923837,1.88965233969121e-06,1.0,0.15416666666666667
564,0.010969857978923837,1.9791668678535575e-06,1.0,0.15
565,0.010969857978923837,2.0729217795953723e-06,1.0,0.14166666666666666
566,0.010969857978923837,2.1711179456945056e-06,1.0,0.1375
567,0.010969857978923837,2.273965752357928e-06,1.0,0.13333333333333333
568,0.010969857978923837,2.3816855519761587e-06,1.0,0.125
569,0.010969857978923837,2.494508135230317e-06,1.0,0.12083333333333333
570,0.010969857978923837,2.6126752255633296e-06,1.0,0.11666666666666667
571,0.010969857978923837,2.7364399970746726e-06,1.0,0.1125
572,0.010969857978923837,2.866067616948251e-06,1.0,0.10833333333333334
573,0.010969857978923837,3.0018358135755894e-06,1.0,0.10416666666666667
574,0.010969857978923837,3.144035471591501e-06,1.0,0.1
575,0.010969857978923837,3.2929712550971522e-06,1.0,0.09583333333333333
576,0.010969857978923837,3.44896226040576e-06,1.0,0.09166666666666666
577,0.010969857978923837,3.6123426997094313e-06,1.0,0.0875
578,0.010969857978923837,3.78346261713193e-06,1.0,0.08333333333333333
579,0.010969857978923837,3.9626886387014795e-06,1.0,0.07916666666666666
580,0.010969857978923837,4.150404757850477e-06,1.0,0.07916666666666666
581,0.010969857978923837,4.347013158125028e-06,1.0,0.075
582,0.010969857978923837,4.552935074866949e-06,1.0,0.07083333333333333
583,0.010969857978923837,4.7686116977144705e-06,1.0,0.07083333333333333
584,0.010969857978923837,4.994505115855141e-06,1.0,0.06666666666666667
585,0.010969857978923837,5.231099308056264e-06,1.0,0.0625
586,0.010969857978923837,5.478901179593947e-06,1.0,0.0625
587,0.010969857978923837,5.738441648302394e-06,1.0,0.058333333333333334
588,0.010969857978923837,6.010276782070383e-06,1.0,0.058333333333333334
589,0.010969857978923837,6.2949889902218896e-06,1.0,0.05416666666666667
590,0.010969857978923837,6.59318827133355e-06,1.0,0.05416666666666667
591,0.010969857978923837,6.9055135201623314e-06,1.0,0.05
592,0.010969857978923837,7.232633896483535e-06,1.0,0.05
593,0.010969857978923837,7.575250258771914e-06,1.0,0.04583333333333333
594,0.010969857978923837,7.934096665797493e-06,1.0,0.04583333333333333
595,0.010969857978923837,8.309941949353398e-06,1.0,0.041666666666666664
596,0.010969857978923837,8.703591361485167e-06,1.0,0.041666666666666664
597,0.010969857978923837,9.115888299750829e-06,1.0,0.041666666666666664
598,0.010969857978923837,9.547716114208058e-06,1.0,0.0375
599,0.010969857978923837,1.0000000000000003e-05,1.0,0.0375
600,0.011489510001873092,1.0000000000000003e-09,1.0,1.8375
601,0.011489510001873092,1.04737089795945e-09,1.0,1.8375
602,0.011489510001873092,1.0969857978923838e-09,1.0,1.8375
603,0.011489510001873092,1.1489510001873094e-09,1.0,1.8375
604,0.011489510001873092,1.2033778407775896e-09,1.0,1.8375
605,0.011489510001873092,1.2603829296797278e-09,1.0,1.8375
606,0.011489510001873092,1.3200884008314183e-09,1.0,1.8375
607,0.011489510001873092,1.382622173764656e-09,1.0,1.8375
608,0.011489510001873092,1.448118227674534e-09,1.0,1.8375
609,0.011489510001873092,1.5167168884709228e-09,1.0,1.8375
610,0.011489510001873092,1.588565129428053e-09,1.0,1.8375
611,0.011489510001873092,1.6638168860761293e-09,1.0,1.8375
612,0.011489510001873092,1.7426333860096503e-09,1.0,1.8375
613,0.011489510001873092,1.8251834943190437e-09,1.0,1.8375
614,0.011489510001873092,1.911644075385702e-09,1.0,1.8375
615,0.011489510001873092,2.0022003718155847e-09,1.0,1.8375
616,0.011489510001873092,2.0970464013232334e-09,1.0,1.8375
617,0.011489510001873092,2.1963853724165465e-09,1.0,1.8375
618,0.011489510001873092,2.300430119772919e-09,1.0,1.8375
619,0.011489510001873092,2.409403560239525e-09,1.0,1.8375
620,0.011489510001873092,2.5235391704347665e-09,1.0,1.8375
621,0.011489510001873092,2.6430814869741065e-09,1.0,1.8375
622,0.011489510001873092,2.7682866303920673e-09,1.0,1.8375
623,0.011489510001873092,2.899422853882877e-09,1.0,1.8375
624,0.011489510001873092,3.036771118035458e-09,1.0,1.8375
625,0.011489510001873092,3.18062569279412e-09,1.0,1.8375
626,0.011489510001873092,3.3312947879346744e-09,1.0,1.8375
627,0.011489510001873092,3.4891012134067745e-09,1.0,1.8375
628,0.011489510001873092,3.6543830709572574e-09,1.0,1.8375
629,0.011489510001873092,3.827494478516312e-09,1.0,1.8375
630,0.011489510001873092,4.0088063288984654e-09,1.0,1.8375
631,0.011489510001873092,4.198707084443911e-09,1.0,1.8375
632,0.011489510001873092,4.397603609302722e-09,1.0,1.8375
633,0.011489510001873092,4.605922041145107e-09,1.0,1.8375
634,0.011489510001873092,4.82410870416537e-09,1.0,1.8375
635,0.011489510001873092,5.052631065335681e-09,1.0,1.8375
636,0.011489510001873092,5.291978735958443e-09,1.0,1.8375
637,0.011489510001873092,5.542664520663108e-09,1.0,1.8375
638,0.011489510001873092,5.8052255160949e-09,1.0,1.8375
639,0.011489510001873092,6.080224261649425e-09,1.0,1.8375
640,0.011489510001873092,6.368249944718587e-09,1.0,1.8375
641,0.011489510001873092,6.669919663030123e-09,1.0,1.8375
642,0.011489510001873092,6.9858797467852504e-09,1.0,1.8375
643,0.011489510001873092,7.316807143427197e-09,1.0,1.8375
644,0.011489510001873092,7.66341086800746e-09,1.0,1.8375
645,0.011489510001873092,8.026433522257176e-09,1.0,1.8375
646,0.011489510001873092,8.406652885618327e-09,1.0,1.8375
647,0.011489510001873092,8.804883581643467e-09,1.0,1.8375
648,0.011489510001873092,9.22197882333433e-09,1.0,1.8375
649,0.011489510001873092,9.658832241158706e-09,1.0,1.8375
650,0.011489510001873092,1.0116379797662073e-08,1.0,1.8375
651,0.011489510001873092,1.0595601792776162e-08,1.0,1.8375
652,0.011489510001873092,1.1097524964120724e-08,1.0,1.8375
653,0.011489510001873092,1.1623224686798526e-08,1.0,1.8375
654,0.011489510001873092,1.2173827277396616e-08,1.0,1.8375
655,0.011489510001873092,1.2750512407130138e-08,1.0,1.8333333333333333
656,0.011489510001873092,1.3354515629298991e-08,1.0,1.8333333333333333
657,0.011489510001873092,1.3987131026472389e-08,1.0,1.8333333333333333
658,0.011489510001873092,1.464971398307286e-08,1.0,1.8333333333333333
659,0.011489510001873092,1.534368408930013e-08,1.0,1.8333333333333333
660,0.011489510001873092,1.6070528182616396e-08,1.0,1.8333333333333333
661,0.011489510001873092,1.683180353330957e-08,1.0,1.8333333333333333
662,0.011489510001873092,1.7629141180959484e-08,1.0,1.8333333333333333
663,0.011489510001873092,1.846424942895544e-08,1.0,1.8333333333333333
664,0.011489510001873092,1.9338917504552316e-08,1.0,1.8333333333333333
665,0.011489510001873092,2.025501939230668e-08,1.0,1.8333333333333333
666,0.011489510001873092,2.1214517849106302e-08,1.0,1.8333333333333333
667,0.011489510001873092,2.2219468609395242e-08,1.0,1.8333333333333333
668,0.011489510001873092,2.327202478960409e-08,1.0,1.8333333333333333
669,0.011489510001873092,2.437444150122221e-08,1.0,1.8291666666666666
670,0.011489510001873092,2.5529080682395182e-08,1.0,1.8291666666666666
671,0.011489510001873092,2.673841615839947e-08,1.0,1.8291666666666666
672,0.011489510001873092,2.8005038941836313e-08,1.0,1.8291666666666666
673,0.011489510001873092,2.9331662783900444e-08,1.0,1.8291666666666666
674,0.011489510001873092,3.072112998861758e-08,1.0,1.8291666666666666
675,0.011489510001873092,3.217641750250738e-08,1.0,1.8291666666666666
676,0.011489510001873092,3.3700643292719294e-08,1.0,1.8291666666666666
677,0.011489510001873092,3.529707302730651e-08,1.0,1.825
678,0.011489510001873092,3.696912707195029e-08,1.0,1.825
679,0.011489510001873092,3.872038781812556e-08,1.0,1.825
680,0.011489510001873092,4.0554607358408305e-08,1.0,1.825
681,0.011489510001873092,4.2475715525369e-08,1.0,1.825
682,0.011489510001873092,4.448782831127586e-08,1.0,1.825
683,0.011489510001873092,4.659525668664683e-08,1.0,1.8208333333333333
684,0.011489510001873092,4.880251583654432e-08,1.0,1.8208333333333333
685,0.011489510001873092,5.1114334834401685e-08,1.0,1.8208333333333333
686,0.011489510001873092,5.353566677410725e-08,1.0,1.8208333333333333
687,0.011489510001873092,5.6071699382054595e-08,1.0,1.8166666666666667
688,0.011489510001873092,5.8727866131894834e-08,1.0,1.8166666666666667
689,0.011489510001873092,6.150985788580502e-08,1.0,1.8125
690,0.011489510001873092,6.442363508721375e-08,1.0,1.8125
691,0.011489510001873092,6.747544053110695e-08,1.0,1.8125
692,0.011489510001873092,7.067181273927493e-08,1.0,1.8083333333333333
693,0.011489510001873092,7.401959996915646e-08,1.0,1.8083333333333333
694,0.011489510001873092,7.752597488629462e-08,1.0,1.8041666666666667
695,0.011489510001873092,8.119844993184015e-08,1.0,1.8
696,0.011489510001873092,8.504489341802679e-08,1.0,1.8
697,0.011489510001873092,8.907354638610442e-08,1.0,1.7958333333333334
698,0.011489510001873092,9.329304026284688e-08,1.0,1.7916666666666667
699,0.011489510001873092,9.771241535346499e-08,1.0,1.7833333333333332
700,0.011489510001873092,1.0234114021054531e-07,1.0,1.7791666666666666
701,0.011489510001873092,1.0718913192051278e-07,1.0,1.7708333333333333
702,0.011489510001873092,1.1226677735108137e-07,1.0,1.7625
703,0.011489510001873092,1.1758495540521572e-07,1.0,1.7541666666666667
704,0.011489510001873092,1.2315506032928263e-07,1.0,1.7375
705,0.011489510001873092,1.2898902612533084e-07,1.0,1.7208333333333332
706,0.011489510001873092,1.3509935211980266e-07,1.0,1.7
707,0.011489510001873092,1.4149912974345763e-07,1.0,1.675
708,0.011489510001873092,1.4820207057988588e-07,1.0,1.6375
709,0.011489510001873092,1.5522253574270482e-07,1.0,1.5958333333333332
710,0.011489510001873092,1.6257556664437955e-07,1.0,1.5458333333333334
711,0.011489510001873092,1.7027691722259e-07,1.0,1.4875
712,0.011489510001873092,1.7834308769319098e-07,1.0,1.425
713,0.011489510001873092,1.867913599020783e-07,1.0,1.3583333333333334
714,0.011489510001873092,1.9563983435170653e-07,1.0,1.2958333333333334
715,0.011489510001873092,2.0490746898158485e-07,1.0,1.2291666666666667
716,0.011489510001873092,2.146141197858404e-07,1.0,1.1666666666666667
717,0.011489510001873092,2.2478058335487258e-07,1.0,1.1041666666666667
718,0.011489510001873092,2.3542864143224184e-07,1.0,1.0416666666666667
719,0.011489510001873092,2.465811075822604e-07,1.0,0.9833333333333333
720,0.011489510001873092,2.582618760682678e-07,1.0,0.9458333333333333
721,0.011489510001873092,2.704959730463135e-07,1.0,0.9041666666666667
722,0.011489510001873092,2.8330961018393244e-07,1.0,0.8708333333333333
723,0.011489510001873092,2.96730240818887e-07,1.0,0.8333333333333334
724,0.011489510001873092,3.1078661877820147e-07,1.0,0.8
725,0.011489510001873092,3.2550885998350605e-07,1.0,0.7666666666666666
726,0.011489510001873092,3.409285069746812e-07,1.0,0.7333333333333333
